date,Label,Manual_Label,수정여부,Headline_and_Subtitle,Headline_KO
2016-02-02,0,0,,"ADT beats by $0.03, misses on revenue",ADT가 0.03달러 앞섰고 수익이 감소했습니다.
2016-07-26,0,0,,"Centene Earnings Top, But Stock Dives On Health Net Losses",Centene 수익은 최고이지만 건강 순손실에 대한 주식 급락
2011-03-11,0,0,,"Berkshire, AIG May Face Japan Quake Loss: Analyst","버크셔, AIG는 일본 지진으로 인해 손실을 입을 수 있음: 애널리스트"
2016-09-26,0,0,,Arthur J. Gallagher estimates cut at Barclays,Arthur J. Gallagher는 Barclays의 삭감을 예상합니다.
2018-08-16,0,0,,White House proposing cuts in opioid production,"백악관, 오피오이드 생산 감축 제안"
2020-04-22,0,0,,"W.R. Berkley (WRB) Q1 Earnings Miss Estimates, Revenues Beat","W.R. Berkley (WRB) 1분기 수익 추정치 미달, 수익 상회"
2020-04-16,0,0,,Dow Jones Sharply Lower After New York To Remain Shut Down To Fight Coronavirus,다우 존스는 뉴욕 이후 급락하여 코로나 바이러스와 싸우기 위해 폐쇄 상태를 유지합니다.
2016-02-03,0,0,,Commodity Play: Ditch Debt-Ridden Deere For The Safety Of AGCO,상품 플레이: AGCO의 안전을 위해 부채에 휩싸인 Deere를 도랑
2019-07-26,0,0,,Insperity Stock Benefits As It Doubles Market And Cuts Churn,Insperity Stock은 시장을 두 배로 늘리고 이탈을 줄임으로써 이익을 얻습니다.
2016-09-29,0,0,,Aetna subsidizing Apple Watch: Fitbit gets downgrade,"Aetna, Apple Watch에 보조금 지급: Fitbit이 다운그레이드됨"
2019-01-28,0,0,,AK Steel -4% as Morgan Stanley downgrades on pricing concerns,Morgan Stanley가 가격 문제로 등급을 하향 조정함에 따라 AK Steel -4%
2016-05-19,0,0,,Rough day for lodging REITs; RLJ downgraded,REIT 숙박에 힘든 날; RLJ가 다운그레이드됨
2017-02-28,0,0,,"Advisory Board beats by $0.47, misses on revenue",자문위원회는 0.47달러를 상회하고 수익이 감소했습니다.
2017-12-21,0,0,,"AAR misses by $0.01, revenue in-line","AAR이 $0.01만큼 누락됨, 수익이 그대로 유지됨"
2019-10-29,0,0,,"Further Restructuring At Alcoa Is Welcome, But Macro Pressures Are Still In Play",Alcoa의 추가 구조 조정은 환영하지만 거시적 압력은 여전히 ​​작용하고 있습니다.
2018-02-28,0,0,,"Acorda inks deal with activist investor, allows two board seats",Accorda 잉크는 행동주의 투자자와 거래하고 이사회 2석을 허용합니다.
2019-07-29,0,0,,Rockwell Automation Pressured As Short-Cycle Headwinds Spread,단주기 역풍이 확산되면서 로크웰 오토메이션에 압력이 가해짐
2019-02-28,0,0,,"GreenLight Capital's (GLRE) Q4 Loss Widens, Premiums Down",GreenLight Capital(GLRE)의 4분기 손실이 확대되고 보험료가 하락했습니다.
2016-04-06,0,0,,Chart Of The Day: Global Bond Yields Reach All-Time Low,오늘의 차트: 글로벌 채권 수익률이 사상 최저치를 기록했습니다.
2016-11-24,0,0,,Does Adeptus Healthcare Concerns Justify Medical Properties Trust's Drop In Value?,Adeptus Healthcare 문제가 Medical Properties Trust의 가치 하락을 정당화합니까?
2013-12-18,0,0,,The Fall of a Giant: Gurus' Exodus from Newmont Mining Corporation,거인의 몰락: 뉴몬트 광산 회사에서 구루스의 탈출
2018-10-31,0,0,,"Ameren beats by $0.19, misses on revenue",Ameren은 $0.19 앞섰고 수익은 감소했습니다.
2017-03-13,0,0,,Gold And Precious Metals Correct Lower,금과 귀금속은 더 낮은 값을 수정합니다.
2015-10-16,0,0,,Global Steel Demand to Shrink in 2015 on China Slowdown,2015년 중국 경기 둔화로 글로벌 철강 수요 감소 전망
2015-01-13,0,0,,Sarepta Therapeutics Slumps: SRPT Falls 14.6% in Session - Tale of the Tape,Sarepta Therapeutics 폭락: SRPT 세션에서 14.6% 하락 - 테이프 이야기
2012-02-29,0,0,,2 Top Insurers Make the Cut,2개의 최고 보험사가 삭감합니다.
2016-06-06,0,0,,Adamis Pharma's NDA for epinephrine pre-filled syringe rejected a second time by FDA; shares plummet 49% premarket,에피네프린 프리필드 주사기에 대한 Adamis Pharma의 NDA가 FDA에 의해 두 번째로 거부되었습니다. 주가는 시판 전 49% 급락
2012-12-11,0,0,,"Acacia Research Coroporation (ACTG) Executive Chairman Robert L Ii Harris sells 4,167 Shares","Acacia Research Corporation (ACTG) 회장 Robert L Ii Harris가 4,167주를 매각했습니다."
2018-08-13,0,0,,"Verisk Rides on Data Analysis Expertise, Debt Woes Remain","데이터 분석 전문성에 대한 베리스크의 편승, 부채 문제는 여전히 남아"
2020-02-28,0,0,,Financial Markets Plunge on Coronavirus Outbreak,코로나 사태로 금융시장 급락
2016-04-13,0,0,,"GHII: The Good, The Bad And The Yield","GHII: 좋은 것, 나쁜 것, 그리고 수확량"
2015-07-27,0,0,,A.H. Belo posts Q2 loss as print ads continue decline,"A.H. Belo, 인쇄 광고 계속 감소로 2분기 손실 기록"
2019-02-15,0,0,,Gold-Stock Mega-Mergers Bad,금주 대규모 합병이 좋지 않음
2016-04-25,0,0,,"American Campus misses by a penny, maintains guidance",미국 캠퍼스는 한 푼도 놓치고 가이던스 유지
2019-05-07,0,0,,"ADT (ADT) Reports Q1 Loss, Tops Revenue Estimates","ADT(ADT), 1분기 손실 보고, 매출 추정치 상회"
2020-05-28,0,0,,"Blow-Fill-Seal (BFS) Technology Market —…—… by Company, Type and Application, Forecast ...","BFS(Blow-Fill-Seal) 기술 시장 —…—… 회사별, 유형별, 용도별, 예측별…"
2019-02-13,0,0,,Agile Therapeutics: Positive Study Moves Company Closer To NDA Resubmission,Agile Therapeutics: 긍정적인 연구로 회사가 NDA 재제출에 가까워졌습니다.
2013-07-16,0,0,,Gold Mining Stocks: Guess How Low Year-To-Date,금 채굴 주식: 연초 대비 얼마나 낮은지 추측해 보세요
2020-02-24,0,0,,"Nicola Wealth Management Ltd. Buys Bank of Nova Scotia, Lowe's Inc, Accenture PLC, Sells Valero ...","Nicola Wealth Management Ltd.는 Bank of Nova Scotia, Lowe's Inc, Accenture PLC를 매입하고 Valero를 매각합니다."
2014-08-18,0,0,,Dillard's (DDS) in Focus: Stock Tumbles 8.2% - Tale of the Tape,Dillard's(DDS)의 초점: 주가 8.2% 하락 - 테이프 이야기
2018-11-17,0,0,,Stocks That Fell to '-Year Lows in the Week of Nov. –6,11월 – 6일 주에 연중 최저치로 하락한 주식
2016-12-06,0,0,,Not-So-Strange Bedfellows: Big Tech And Electric Utilities,그다지 이상하지 않은 동지들: 거대 기술 및 전기 유틸리티
2014-07-31,0,0,,Many Leading Stocks Damaged As Market Tumbles Broadly,시장이 크게 하락함에 따라 많은 주요 주식이 손상되었습니다.
2018-06-18,0,0,,The Tariffs Saga Means Cheap Meat - Don't Get Used To It,관세 사가는 값싼 고기를 의미합니다 - 익숙해지지 마세요
2020-02-21,0,0,,"Fitbit (FIT) Q4 Loss Wider Than Estimated, Revenues Lag",Fitbit(FIT) 4분기 손실 예상보다 커져 매출 지연
2016-01-05,0,0,,American Eagle And The Gap Offer Wildly Different Strategies As Retailers Convert Inventory From Fall/Winter '15 To Transition/Spring '16,American Eagle과 The Gap은 소매업체가 재고를 2015년 가을/겨울에서 2016년 봄/봄으로 전환함에 따라 완전히 다른 전략을 제공합니다.
2018-02-28,0,0,,"Middleby's (MIDD) Q4 Earnings Meet, Revenues Miss Estimates",Middleby(MIDD)의 4분기 실적은 일치하고 수익은 예상치를 벗어났습니다.
2015-09-21,0,0,,NRC starts special inspection at Ameren nuclear plant in Missouri,"NRC, 미주리주 아메렌 원전 특별점검 개시"
2017-08-09,0,0,,5 Value Picks With Strikingly Low EV/EBITDA Ratios,EV/EBITDA 비율이 현저히 낮은 5가지 가치 추천
2019-05-08,0,0,,"U.S. Steel cut to Sell, Street-low $10 price target at UBS",U.S. Steel은 매도세를 인하하고 UBS에서 거리 최저 10달러 목표 가격을 제시합니다.
2020-05-12,0,0,,DPL Teams With Transamerica; Adds Low-cost Variable Annuity With Several Living Benefit Options,Transamerica와 DPL 팀; 다양한 생활 혜택 옵션과 함께 저비용 변액 연금을 추가합니다.
2015-01-28,0,0,,"Astoria Financial beats by $0.01, misses on revenue",Astoria Financial이 0.01달러 상회하고 수익이 감소했습니다.
2015-10-15,0,0,,Active Power Joins Grid Edge Executive Council,"Active Power, Grid Edge 집행위원회에 합류"
2015-02-25,0,0,,"Ameren beats by $0.06, misses on revenue",Ameren은 $0.06 앞섰고 수익은 감소했습니다.
2015-06-22,0,0,,Corium International (CORI) in Focus: Stock Falls by 5.2% - Tale of the Tape,Corium International (CORI) 초점: 주가 5.2% 하락 - 테이프 이야기
2016-01-28,0,0,,"Arctic Cat misses by $0.29, misses on revenue","Arctic Cat은 0.29달러 손실, 수익 손실"
2018-08-12,0,0,,These Five 95+ Composite Rating Stocks Are Just Below Buy Points,95점 이상 종합 등급 주식 5개는 매수 포인트 바로 아래에 있습니다.
2018-03-05,0,0,,"5 Stocks to ""Steel"" the Show on Proposed Trump Tariffs","제안된 트럼프 관세에 대한 쇼를 ""강철""할 5개 주식"
2014-06-03,0,0,,Neonode (NEON) Crumbles: Stock Falls by 11.1% - Tale of the Tape,네오노드(NEON) 붕괴: 주가 11.1% 하락 - 테이프 이야기
2015-09-24,0,0,,Nervous equity markets and slowdown signs have gold on the move,불안한 주식 시장과 둔화 징후로 인해 금이 움직이고 있습니다
2015-10-01,0,0,,"Chip stocks underperform amid market drop, iPhone order report","시장 하락으로 칩주 실적 부진, 아이폰 주문 보고서"
2018-07-25,0,0,,"Barrick Gold misses by $0.05, misses on revenue","Barrick Gold는 $0.05 손실, 수익 손실"
2016-11-01,0,0,,"Advisory Board misses by $0.12, misses on revenue","자문위원회는 0.12달러 손실, 수익 손실"
2019-12-11,0,0,,Wells cuts view on Cigna in premarket analyst action,"Wells, 시판 전 분석가 조치에서 Cigna에 대한 견해 축소"
2012-02-11,0,0,,Stocks Logged Weekly Loss amid Greek Drama,그리스 드라마로 인해 주식은 주간 손실을 기록했습니다
2019-09-24,0,0,,Financials drop as Treasurys rally,재무부 랠리로 금융 하락
2015-07-14,0,0,,First Majestic Silver Sees Its Silver Production Drop By 14%,First Majesstic Silver의 은 생산량이 14% 감소했습니다.
2016-03-03,0,0,,"Agenus misses by $0.01, misses on revenue","Agenus는 0.01달러 손실, 수익 손실"
2017-07-05,0,0,,Here's Why O'Reilly Automotive (ORLY) Shares Plunged Today,오늘 O'Reilly Automotive(ORLY) 주가가 폭락한 이유는 다음과 같습니다.
2017-10-16,0,0,,Health Care Stocks Stumble on Trump's Executive Order,트럼프 행정명령에 헬스케어 주가 급락
2015-05-28,0,0,,Abercrombie Pops On Hollister Comps Despite Q1 Miss,Abercrombie는 1분기 실패에도 불구하고 Hollister Comps에서 인기를 얻었습니다.
2019-08-06,0,0,,"AES Corp (AES) Q2 Earnings Miss Estimates, Revenues Down Y/Y","AES Corp (AES) 2분기 수익 예상치 미달, Y/Y 수익 감소"
2019-05-01,0,0,,"Sigma Planning Corp Buys Invesco S&P 5…… Low Volatility, iShares Core U.S. ...","Sigma Planning Corp, Invesco S&P 5 인수… 낮은 변동성, iShares Core U.S."
2016-07-10,0,0,,A Few More Thoughts On The Long Bond Blowoff,장기 채권 폭발에 대한 몇 가지 추가 생각
2015-09-09,0,0,,What Falling Estimates & Price Mean for Merus Labs International (MSLI),Merus Labs International(MSLI)의 추정치 하락 및 가격의 의미
2015-02-12,0,0,,Advance Auto's earnings miss,Advance Auto의 수익이 손실되었습니다.
2019-11-11,0,0,,First Majestic Silver Just Saw AISC Plunge 27% In Q3,최초의 Majesstic Silver가 3분기에 AISC가 27% 급락하는 것을 목격했습니다.
2019-04-25,0,0,,"Arthur J.Gallagher beats by $0.02, misses on revenue",Arthur J.Gallagher가 $0.02 차이로 앞섰고 수익은 감소했습니다.
2015-08-07,0,0,,Alphamin Announces Resignation of Chief Executive Officer,"알파민, 최고경영자(CEO) 사임 발표"
2012-09-07,0,0,,Audience falls on loss of Apple,애플의 손실로 관객 감소
2016-01-28,0,0,,Cloud software stocks slump as ServiceNow plunges post-earnings,ServiceNow의 실적 하락으로 클라우드 소프트웨어 주가 급락
2013-05-22,0,0,,The Recovery Proving Slow To Arrive For Analog Devices,아날로그 장치의 회복 속도가 느린 것으로 입증됨
2015-08-17,0,0,,Lowe's (LOW) to Report Q2 Earnings: What to Expect?,Lowe's(LOW)의 2분기 수익 보고: 무엇을 기대할까요?
2015-08-06,0,0,,"Barrick Gold lays out ""scenario planning"" if gold sinks as low as $900","Barrick Gold는 금 가격이 900달러까지 떨어지면 ""시나리오 계획""을 제시합니다."
2016-12-22,0,0,,Barrick Gold Downgraded at TD Securities,TD Securities에서 Barrick Gold의 등급이 하향 조정되었습니다.
2016-02-24,0,0,,Polaris: Still A Strong Buy Despite Price Drop,Polaris: 가격 하락에도 불구하고 여전히 강력한 매수세를 보이고 있습니다.
2015-02-09,0,0,,"Argo Group misses by $0.13, misses on revenue","Argo Group은 0.13달러 손실, 수익 손실"
2016-12-20,0,0,,NYCB -2.4% after nixing Astoria purchase; BAML downgrades,NYCB Astoria 매입 거부 후 -2.4%; BAML 다운그레이드
2018-07-25,0,0,,"U.S. Steel, AK Steel slump as U.S., EU pledge to 'resolve' tariffs","미국과 유럽연합(EU)이 관세를 '해결'하겠다고 약속하면서 미국 철강, AK 철강이 부진하다"
2019-10-22,0,0,,"Lennox (LII) Misses Q3 Earnings Estimates, Trims '19 View","Lennox(LII), 3분기 실적 추정치 누락, '19년 분기 보기"
2018-06-25,0,0,,Owens-Illinois Slips to 52-Week Low: What's Taking it Down?,오웬스-일리노이주가 52주 최저치로 하락: 하락 요인은 무엇입니까?
2012-10-19,0,0,,"iShares Cuts Fees on Six ETFs, Debuts Four Low Cost Funds - ETF News And Commentary","iShares, 6개 ETF에 대한 수수료 인하, 4개 저비용 펀드 출시 - ETF 뉴스 및 논평"
2017-11-01,0,0,,"Pitney Bowes (PBI) Q3 Earnings Miss Estimates, Sales Up Y/Y","Pitney Bowes (PBI) 3분기 실적 예상치 미달, Y/Y 매출 증가"
2017-10-31,0,0,,Rent-A-Center (RCII) Reports Wider-Than-Expected Q3 Loss,"RCII(Rent-A-Center), 예상보다 큰 3분기 손실 보고"
2017-06-20,0,0,,Stocks Move Lower As Oil Drops; NTSB Clears Tesla; AmEx Breaks Out,유가 하락으로 주식 하락; NTSB가 Tesla를 청산합니다. AmEx 출시
2014-09-03,0,0,,Weakness Seen in Finisar (FNSR): Stock Falls 6.8% - Tale of the Tape,Finisar(FNSR)에 나타난 약점: 주가 6.8% 하락 - 테이프 이야기
2016-02-11,0,0,,"Advance Auto Parts beats by $0.01, misses on revenue","Advance Auto Parts가 0.01달러 앞섰고, 수익 손실"
2015-05-05,0,0,,"Notable tech decliners: RKUS, ACTG, BSFT, VECO, ELLI, BCOV","주목할만한 기술 하락세자: RKUS, ACTG, BSFT, VECO, ELLI, BCOV"
2019-01-31,0,0,,5 Undervalued Companies For Value Investors With A Low Beta – January 2019,베타가 낮은 가치 투자자를 위한 저평가 기업 5개 – 2019년 1월
2014-10-31,0,0,,Why Hercules Offshore (HERO) Could Be Positioned for a Slump - Tale of the Tape,Hercules Offshore(HERO)가 부진에 처할 수 있는 이유 - 테이프 이야기
2017-02-16,0,0,,Reuters: India may cut potash subsidy in potential blow to demand,로이터: 인도가 수요에 타격을 줄 수 있어 칼륨 보조금을 삭감할 수도 있음
2016-10-28,0,0,,Stocks Fall As ETFs Signal The Market May Be Range-Bound For A While,ETF가 시장이 한동안 범위에 갇힐 수 있다는 신호를 보내면서 주식 하락
2017-12-19,0,0,,AGCO -4% as 2018 earnings guidance misses consensus,2018년 실적 가이던스가 컨센서스를 하회함에 따라 AGCO -4%
2019-05-15,0,0,,The People's Republic Of China Is Destined To Decline,중화인민공화국은 쇠퇴할 운명이다
2019-01-24,0,0,,"Applied Industrial Technologies misses by $0.07, misses on revenue","Applied Industrial Technologies는 0.07달러 손실, 매출 손실"
2017-08-21,0,0,,Why Did Francesca's (FRAN) Stock Hit New Low?,프란체스카(FRAN) 주식이 왜 신저가를 기록했나요?
2018-01-15,0,0,,Fujifilm Downgraded on Oceania Market Distress & Macro Risks,"후지필름, 오세아니아 시장 위기 및 거시적 위험으로 등급 하락"
2016-11-08,0,0,,Advanced Emissions Solutions reports Q3 results,"Advanced Emissions Solutions, 3분기 결과 보고"
2019-02-22,0,0,,"ProAssurance (PRA) Q4 Earnings Meet Estimates, Tumble Y/Y",ProAssurance(PRA) 4분기 실적은 예상치에 부합하고 Y/Y 하락
2020-05-07,0,0,,AAON Announces Executive Leadership Transitions,"AAON, 경영진 리더십 전환 발표"
2019-01-10,0,0,,"Advaxis misses by $0.19, misses on revenue","Advaxis는 0.19달러 손실, 수익 손실"
2016-10-31,0,0,,"Aegion misses by $0.03, misses on revenue","Aegion은 0.03달러 손실, 수익 손실"
2016-12-22,0,0,,"Neuberger staying underweight Treasurys, dour on developed-market debt","Neuberger는 국채 비중 축소 유지, 선진국 부채에 대한 우려"
2017-02-21,0,0,,The 60/40 Substitute: Tracking Low Vol. And Bonds Since 1976,60/40 대체품: Tracking Low Vol. 1976년 이후 채권
2015-09-22,0,0,,Assured Guaranty Poised to Grow on Loss Recovery Plans,손실 복구 계획에 따라 보장 보증이 확대됩니다.
2019-02-06,0,0,,"American Equity beats by $0.09, misses on revenue",American Equity는 $0.09 상회하고 수익은 감소했습니다.
2018-10-18,0,0,,"Aegion Banks on Strong Order Flow, Cost Concerns Remain","강력한 주문 흐름을 자랑하는 Aegion Bank, 비용 문제는 여전히 남아 있음"
2019-09-14,0,0,,The Fear of Missing Out Trade Is Slowly Taking Hold,무역 누락에 대한 두려움이 서서히 자리 잡고 있습니다.
2018-09-04,0,0,,The Next Economic Collapse Could Start In Fall 2018,다음 경제 붕괴는 2018년 가을에 시작될 수 있습니다
2015-03-25,0,0,,IHS Inc. (IHS) Crumbles: Stock Falls by 7.3% - Tale of the Tape,IHS Inc.(IHS) 붕괴: 주가 7.3% 하락 - 테이프 이야기
2015-09-17,0,0,,What Falling Estimates & Price Mean for Finisar (FNSR),Finisar(FNSR)에 대한 추정치 하락 및 가격의 의미
