Date,Label,Headline_and_Subtitle,Market_Return
2019-11-12,0,"Adamis Pharmaceuticals EPS misses by $0.02, misses on revenue",0.00257665975227
2016-03-28,0,"'Spike In Defaults': Standard & Poor's Gets Gloomy, Blames Fed",-0.0014056689928773
2016-08-10,0,"Advanced Emissions Solutions, Inc. 2016 Q2 - Results - Earnings Call Slides",-0.0039996138961143
2013-05-30,0,Alcoa Downgraded by Moody's - Analyst Blog,0.0068579356897526
2018-11-15,0,Akers Biosciences misses on revenue,0.0171851098507751
2015-04-23,0,"Chip stocks slump after TI, Xilinx, Qualcomm offer soft guidance",0.0041488444368071
2015-07-24,0,Aaron's Earnings Soar On Cost Curbs; Stock Hits High,-0.0112272966365359
2018-03-13,0,Advanced Emissions Solutions down 3% on FY results,-0.0101880337656576
2018-04-27,0,U.S. Weekly FundFlows Insight Report: Fund Flows Remain Positive For The Week In Spite Of Market Declines And Rising Yields,0.0001572804057217
2016-03-14,0,Gold ETF Slumps As Major Indexes Finish Mixed; IBB In Sell Range,0.000381084903269
2014-12-09,0,Stock Market Today: Wall Street Drops; Conn's Down 40%,0.0054380846999355
2018-07-09,0,Acadia down 5% on bearish SIRF article,0.0088197993842558
2018-07-09,0,Arthur J. Gallagher Braces Portfolio With Milne Alexander,0.0088197993842558
2019-10-25,0,"Landstar (LSTR) Q3 Earnings Miss Estimates, Decline Y/Y",0.0070024083006741
2013-06-24,0,Actuant Downgraded to Strong Sell - Analyst Blog,-0.0108690119098592
2014-10-07,0,Agco Earnings Warnings Hits Farm Equipment Stocks,-0.0156235100176139
2013-08-01,0,ViroPharma Kills Halozyme Combo Trial; Stocks Fall,0.0136141296810499
2019-02-14,0,Ameren (AEE) Misses on Q4 Earnings Estimates,0.0008854415277603
2014-07-16,0,Stocks Recover From Early Fade; Whiting Hits New High,0.0021692101079
2019-01-30,0,AK Steel double downgraded at BofA Merrill after weak guidance,0.0220238547644153
2016-02-23,0,The Advisory Board (ABCO) Robert W. Musslewhite on Q4 2015 Results - Earnings Call Transcript,-0.0146653919632793
2016-12-16,0,Steel Dynamics Is Second Steel Maker To Warn On Profit In 2 Days,-0.0036082980206304
2019-07-26,0,Will Flagship Impella Drive ABIOMED's (ABMD) Q1 Earnings?,0.0111269619908811
2018-08-03,0,"Aimco's (AIV) Q2 FFO Misses by a Whisker, Revenues Beat",0.0011944373400374
2015-06-18,0,Alliance Holdings (AHGP) Falls: Stock Goes Down 5.2% - Tale of the Tape,0.0134396696614651
2019-08-01,0,"AAON EPS misses by $0.03, misses on revenue",-0.0078650155346091
2018-02-05,0,Equity Versus Debt: A Showdown,-0.037760294268182
2019-10-23,0,Analysts Estimate Applied Industrial Technologies (AIT) to Report a Decline in Earnings: What to Look Out for,0.0019113599876994
2014-09-23,0,"Analog Devices, ON Semi Downgraded By JPMorgan",-0.00419640042624
2019-07-18,0,"Alliance Data Systems EPS misses by $0.12, misses on revenue",0.0026914732233669
2018-08-08,0,"ADT misses by $0.18, revenue in-line",0.0005923545386843
2012-07-30,0,Agree Realty: An Outsized Yield With Risk Controls,-0.004141185574485
2015-04-23,0,Is Avalonbay (AVB) Likely to Miss Q1 Earnings Estimates? - Analyst Blog,0.0041488444368071
2013-07-25,0,"Stocks Mixed, Shift Lower; Under Armour Breaks Out",0.0071487996010377
2019-01-24,0,Applied Industrial Technologies (AIT) Q2 Earnings and Revenues Lag Estimates,0.0067878597326236
2020-02-20,0,"False Alarm, Stocks Midday Plunge Prove To Be Just A Mild Overreaction",-0.0067442955151165
2015-05-06,0,"Ironwood Q1 Loss Wider-Than-Expected, Revenues Miss - Analyst Blog",-0.0039863586953727
2012-11-09,0,"Agrium Misses Ests, Profit Tanks - Analyst Blog",0.0032083516296725
2018-09-28,0,"Aceto misses by $0.44, revenue in-line",0.0005446280818617
2018-10-23,0,"Arlington Asset Investment -1.6% after Q3 miss, may consider REIT structure",-0.004162723851338
2015-08-12,0,Barrick Gold credit rating downgraded by Moody's on high debt levels,0.0015089169088462
2015-02-09,0,"Albany misses by $0.04, misses on revenue",-0.0038761776193582
2019-05-30,0,Angst hits the junk-bond ETFs,0.0027042954498417
2015-01-30,0,Luminex (LMNX) Likely to Miss Earnings Estimates in Q4 - Analyst Blog,-0.0102852238578159
2017-12-21,0,Market Volatility Bulletin: Will Jan. VX Futures Chase Spot VIX Lower?,0.0006320826967027
2016-10-31,0,"Aegion misses by $0.03, misses on revenue",-0.0001849600045158
2016-06-28,0,The Vetr community has downgraded $AAP to 2.5-Stars,0.021206104992947
2019-08-13,0,"Earnings missed, margins slide and outlook tightened for Advance Auto Parts",0.0194508112882401
2014-05-20,0,Will American Eagle (AEO) Miss Earnings Estimates? - Analyst Blog,-0.0070095136383609
2014-10-27,0,Will Access Midstream (ACMP) Miss Q3 Earnings Estimates? - Analyst Blog,0.0004928855574404
2019-01-31,0,"AGNC Investment (AGNC) Q4 Earnings Miss Estimates, NII Dips",0.0137350767605186
2016-12-15,0,Two-notch downgrade for Ares Commercial; other mortgage players cut as well,0.0037118633412069
2013-11-01,0,Magellan Midstream Lags on Earnings - Analyst Blog,0.0005944516681644
2014-01-27,0,Market Indexes Fall Yet Cut Losses,-0.0107940843755012
2016-05-10,0,"Gap, Aflac, Hasbro, St. Jude Hit With Downgrades; Presbia Rated Buy",0.0125615335670812
2018-04-30,0,Minerd warns on loan funds,-0.0075184396506495
2017-02-03,0,Levi & Korsinsky Files in U.S. District Court to Recover Losses Suffered by Investors in Aetna Inc. (AET),0.0054238357686751
2018-09-25,0,Stocks Slump as Trade Talks Cancelled,0.001779027910268
2013-02-22,0,Intuit Misses on Revenue Shift - Analyst Blog,0.009685510162761
2019-04-26,0,Applied Industrial Technologies (AIT) Q3 Earnings and Revenues Lag Estimates,0.0034143143912961
2017-08-22,0,Grainger (GWW) Hits 52-Week Low: What's Dragging it Down?,0.0135761040324602
2016-06-28,0,The Vetr community has downgraded $AEO to 3-Stars,0.021206104992947
2011-07-13,0,XL Group Downgraded - Analyst Blog,0.0053955772256635
2018-01-12,0,Aflac responds; shares remain sharply lower,0.0068333025834943
2016-12-08,0,Why Europe ETFs Stumbled Today While Japan ETFs Continue To Surge,0.004375444714215
2019-08-30,0,"AAC Holdings EPS misses by $0.40, misses on revenue",-0.0013181662662972
2019-04-24,0,Analysts Estimate Acadia Pharmaceuticals (ACAD) to Report a Decline in Earnings: What to Look Out for,-0.0023162758195487
2017-01-27,0,Bottomline Technologies Poses Risks For Investors,0.0009901734694468
2020-03-05,0,Arthur J. Gallagher (AJG) VP & CFO Douglas K Howell Sold $—.– million of Shares,-0.030993259641753
2018-02-27,0,"AES Corp. (AES) Tops Q4 Earnings Estimates, Misses on Sales",-0.0122765417802969
2019-06-17,0,"Ashford Hospitality: 6.6% Yield With A 20% Payout Ratio, What Investors Are Missing",0.006202638349253
2015-10-07,0,Deere Downgraded to Strong Sell on Looming Headwinds,0.0090115408887587
2018-10-23,0,"3M Company (MMM) Earnings, Revenues Miss Estimates in Q3",-0.004162723851338
2014-05-15,0,"Stocks Head South In Firm Trade; Arctic Cat, Bristol Myers Tumble",-0.007642690183125
2019-08-13,0,"Priya Misra Of TD Securities: 60% Chance For Recession In 12 Months, What Nonsense",0.0194508112882401
2018-07-19,0,Cheap AcelRx Options Minimize Risk And Maximize Potential Profit,-0.0037100209481686
2015-07-31,0,"Pacira Missed Q2 Earnings and Revenues, Exparel in Focus - Analyst Blog",-9.748907555884312e-05
2020-04-07,0,Arthur J. Gallagher & Co. Announces First Quarter —…—… Earnings Release And ...,-0.0032831644156512
2015-08-14,0,"Applied Materials Q3 Earnings In Line, Revenues Fall Short",0.0029164598436024
2020-04-27,0,Earnings Preview: Acadia Healthcare (ACHC) Q1 Earnings Expected to Decline,0.0110765427831691
2014-08-07,0,American Capital (ACAS) Q2 Earnings Miss on Dismal Revenues - Analyst Blog,-0.0046106452840418
2015-02-17,0,Taubman Centers (TCO) Falls: Stock Goes Down 6.5% - Tale of the Tape,0.001109594092701
2017-02-17,0,Aluminum Corp. of China (ACH) Down After Thursday Fall,0.0040723273278884
2016-10-18,0,Acadia divests 22 behavioral health facilities in UK for a loss; shares down 7% after hours,0.0084656817003969
2015-04-01,0,"Monsanto Q2 Earnings, Revenues Miss on Headwind Woes - Analyst Blog",-0.0042135091733567
2013-02-14,0,Earnings Miss at Acorda - Analyst Blog,0.0005568020576702
2013-05-15,0,Arctic Cat Q4 revenue misses,0.0026020861390985
2013-12-09,0,"HWAY and SulAmerica Join Forces, Shares Fall - Analyst Blog",0.0015335260968065
2019-10-23,0,Arthur J.Gallagher Q3 2019 Earnings Preview,0.0019113599876994
2015-04-23,0,Will Silicon Motion (SIMO) Q1 Earnings Lag on Seasonality? - Analyst Blog,0.0041488444368071
2012-11-28,0,"Futures Lower on Concern over Fiscal Cliff Talks. Stocks to Watch: AEO, ADI, AAPL, GMCR, GES, JASO, MCK, PVH",0.008083452642746
2019-05-08,0,"3D Systems (DDD) Q1 Loss Widens, Revenues Miss Estimates",-0.0025666195374799
2012-11-09,0,Advance Auto Meets but Profits Fall - Analyst Blog,0.0032083516296725
2015-03-31,0,Strong Dollar Hurts Profit Forecasts In Long Term,-0.009410939626387
2019-02-14,0,"Ameren misses by $0.04, misses on revenue",0.0008854415277603
2013-12-02,0,Select Medical Downgraded to Strong Sell - Analyst Blog,-0.0036035171395275
2018-08-29,0,"Stocks Mixed; This Hot IPO Stock Stumbles, But PayPal Breaks Out",0.0099189919298396
2015-12-14,0,Fear grips mortgage REIT investors,0.0038025496877545
2018-03-12,0,Investor appetite for passive bond strategies fueling a debt bubble - BIS,0.0036384680228451
2016-06-17,0,Exchange Traded Debt - Strong Income For Yield-Starved Investors Or Looming Overreach?,-0.0092014065957456
2012-06-05,0,"Pharmacyclics, AuthenTec, Other Stocks Hit 52-Week Highs Tuesday",0.0065579826131816
2016-11-21,0,Fast Dollar Move Implies Stock Market Risk,0.0088978691652723
2018-05-15,0,"Agilent (A) Reports In-Line Q2 Earnings, Misses on Revenues",-0.0080538882172099
2012-05-17,0,"Auto Parts, Dollar Stores Tumble After Earnings",-0.0209983496527542
2019-07-24,0,Arthur J.Gallagher Q2 2019 Earnings Preview,0.0084954802889756
2015-07-30,0,MetLife Q2 Earnings Beat on Lower Expenses; Revenues Miss - Analyst Blog,0.0033354274878847
2012-09-13,0,5 Stocks That Dropped the Most Since Gurus Bought Them,0.0133320121471778
2015-08-06,0,"AAON misses by $0.03, misses on revenue",-0.0162453260061157
2015-10-02,0,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders With Losses on Their Investment in ...,0.0174407413895354
2014-10-21,0,Will Northern Trust (NTRS) Miss Earnings This Season? - Analyst Blog,0.0239593334819874
2014-02-24,0,Valmont (VMI) Falls: Stock Goes Down 6.1% - Tale of the Tape,0.0069334306366033
2019-10-23,0,Analysts Estimate AK Steel (AKS) to Report a Decline in Earnings: What to Look Out for,0.0019113599876994
2015-05-19,0,"Stocks End Mostly Unchanged; Red Robin Soars, Oil Plunges",-0.001656051139136
2015-04-27,0,Nasdaq Leads Market Lower As Medical Stocks Tumble,-0.0062508989718638
2019-07-19,0,"Watsco's (WSO) Q2 Earnings & Revenues Lag, Margins Fall",-0.0074020009485717
2014-02-05,0,Lower Storm Rev Erodes Pike's Q2 Earnings - Analyst Blog,-0.0049534593915887
2019-07-22,0,What's in Store for Arthur J. Gallagher (AJG) in Q2 Earnings?,0.0070765952457958
2020-05-08,0,ProAssurance (PRA) Misses Q1 Earnings & Revenue Estimates,0.0157756701016575
2017-12-21,0,"AAR misses by $0.01, revenue in-line",0.0006320826967027
2015-09-15,0,Chip Stocks Up Despite Falling Semiconductor Billings,0.0113947131310938
2015-02-04,0,"Humana Misses Q4 Earnings Expectations, Improves Y/Y - Analyst Blog",-0.0023351619410535
2014-11-04,0,Will ARIAD (ARIA) Miss This Earnings Season? - Analyst Blog,-0.0032917256460931
2013-12-09,0,"AEO Q3 Earnings Decline Y/Y, Shares Fall - Analyst Blog",0.0015335260968065
2019-03-19,0,"Advanced Emissions Solutions, Inc. 2018 Q4 - Results - Earnings Call Slides",0.0012275895287467
2018-10-30,0,"ACCO Brands misses by $0.01, misses on revenue",0.0157950754740947
2019-11-01,0,"Agios' (AGIO) Q3 Loss Narrower Than Expected, Revenues Miss",0.0113405634916456
2014-09-11,0,Stocks Show Modest Losses; Biotechs Pressured Again,0.001153388416484
2015-04-22,0,ADTRAN (ADTN) Misses Q1 Earnings and Revenue Estimates - Analyst Blog,0.0042021147979471
2019-05-01,0,"Aegion misses by $0.04, misses on revenue",-0.0056513644465989
2017-08-04,0,Will Expenses Hit Envision Healthcare (EVHC) Q2 Earnings?,0.0017696551163279
2016-02-04,0,"Dollar Plunges, Gold And Oil Soar, Stocks Utterly Confused - Bezek's Daily Briefing",0.001181070267556
2018-08-13,0,U.S. Likely To Follow Global Stocks Lower As Turkish Lira Tumbles (Wall Street Breakfast Podcast),-0.0024747583184948
2019-10-31,0,"Selective Insurance (SIGI) Q3 Earnings Miss, Decline Y/Y",-0.0013993430296747
2015-10-13,0,10 Strategic Dividend Dogs Average 4% Yields For Fall,-0.0086863813488725
2015-02-26,0,"Wright Medical Q4 Loss Narrower than Expected, Revenues Lag - Analyst Blog",0.0041774541142114
2011-07-27,0,Lower Revenue Hurts DST 2Q - Analyst Blog,-0.0264686555123775
2019-10-24,0,"Alliance Data (ADS) Misses Q3 Earnings Estimates, Cuts View",0.0081294916872778
2016-03-16,0,"Gold ETF, Mining Stocks Leap Post-Fed; Dollar ETF Slumps",0.0074651632598523
2019-06-28,0,Nike's 4th-Quarter Earnings Miss Expectations,0.0048295217077221
2018-01-25,0,Will Weak Japan Business Hurt Aflac's (AFL) Q4 Earnings?,-0.0005259434600574
2013-01-29,0,Lower prices steal Q4 profits,-0.000202940972273
2016-02-18,0,"Agios Pharmaceuticals misses by $0.58, misses on revenue",-0.0102601242440706
2019-10-08,0,Weekly Review: High-Yield CEFs - The Recession Worries Left The Sector In Negative Territory,-0.0166547792068505
2020-02-28,0,Dow Sees Biggest Fall Ever As Stocks Enter Correction Territory,0.0001038522694056
2014-11-10,0,Healthcare Stocks Hit on Obamacare Challenge - Analyst Blog,0.0041209302296165
2014-04-23,0,Will Celgene (CELG) Miss this Earnings Season? - Analyst Blog,-0.008287895694659
2016-05-10,0,"Aerocentury misses by $0.03, misses on revenue",0.0125615335670812
2018-04-26,0,Will Lower Seasonal Demand Impact Aegion (AEGN) Q1 Earnings?,0.0164112227980863
2018-02-07,0,"AGCO Corp (AGCO) Misses on Q4 Earnings, Issues 2018 View",-0.0089799017684506
2016-02-09,0,"Transportation, Jets ETFs Speed Up As Oil Falls Below $28",-0.0034993252115552
2014-05-06,0,Will Duke Energy (DUK) Miss this Earnings Season? - Analyst Blog,-0.0138470800367256
2017-12-07,0,A Diversified Portfolio Is Riskier Than You Think,0.005380448199189
2016-05-19,0,Rough day for lodging REITs; RLJ downgraded,-0.0056108162219425
2015-08-24,0,AutoZone (AZO) Falls: Stock Goes Down 5.1%,-0.0382041031462019
2019-10-18,0,Asanko Gold hits record quarterly production in Ghana,-0.0082519670936567
2014-11-06,0,"ProAssurance Q3 Earnings Miss Estimates, Down Y/Y - Analyst Blog",0.0038413925047828
2018-11-01,0,American Eagle Outfitters -3% after downgrade,0.0175420082348631
2013-12-18,0,Tenet Downgraded to Underperform - Analyst Blog,0.011526793318825
2018-04-25,0,"U.S. Fixed Income: Looking At U.S. High Yield, By Default",-0.0005151538357498
2019-08-15,0,Adecoagro misses on revenue,-0.0009415848686664
2019-11-01,0,"Arbor Realty Trust FFO in-line, misses on net interest income",0.0113405634916456
2015-07-20,0,Will SL Green's (SLG) Q2 Earnings Lag on Expense Worries? - Analyst Blog,0.0016736069153009
2017-07-31,0,Dow Jones Hits a New Record High,-0.0041664927276912
2016-11-09,0,"Advanced Emissions Solutions, Inc. 2016 Q3 - Results - Earnings Call Slides",0.0110868774649153
2015-10-08,0,Dividend Ideas: Superior Returns From Shrinking Shares,0.0040992532312842
2015-04-28,0,"AFLAC EPS in-line, misses on revenue",-0.0009545137344992
2019-01-24,0,Analysts Estimate Arthur J. Gallagher (AJG) to Report a Decline in Earnings: What to Look Out for,0.0067878597326236
2018-07-02,0,Why You Should Retain Arthur J. Gallagher in Your Portfolio,0.0076415240684439
2014-01-27,0,"Nasdaq, S&P 500 Pare Losses, Dow Turns Positive",-0.0107940843755012
2017-08-04,0,Acxiom (ACXM) Misses Earnings & Revenues Estimates in Q1,0.0017696551163279
2018-11-28,0,Global Debt Increase 2018 Vs. Gold Investment: Must See Charts,0.0294929395113672
2014-10-15,0,Stocks Pare Losses; Netflix Plunges After Hours,-0.0028033170833581
2015-01-09,0,Astoria Financial and Webster Financial slump after downgrades,-0.0067818473466803
2015-05-19,0,Will Ross Stores (ROST) Miss Earnings Estimates in Q1? - Analyst Blog,-0.001656051139136
2015-06-26,0,Michael Kors Hits 52-Week Low: What is Worrying Investors? - Analyst Blog,-0.0061969872294173
2015-01-02,0,Stocks Reverse Lower; Apple Plunges Below Support,-0.0019509393850979
2013-07-03,0,Actuant Downgraded to Underperform - Analyst Blog,0.0029912098279722
2014-02-24,0,"Retail Discounting Can Be Hard To End, Risking Profit",0.0069334306366033
2018-10-25,0,"AK Steel misses by $0.03, misses on revenue",0.0295340645279438
2016-08-17,0,The Vetr community has downgraded $AFL to 2.5-Stars,0.0002965870259663
2015-07-01,0,High Yield Bonds Remain Attractive Despite Risks And Concerns,0.0052638226749737
2015-03-16,0,Citi Trends Plunges Despite Strong Q4 Earnings and Sales - Analyst Blog,0.0118540327886202
2019-09-11,0,When To Expect Stocks To Fall If The Yield Curve Is Still Relevant,0.0105787141618085
2018-12-06,0,Sempra Energy to Gain From Investments Amid Operational Risks,0.0041670574569088
2020-05-05,0,AIG Earnings and Revenues Fall Short of Estimates in Q1,0.0112976045226294
2015-03-02,0,MBIA's Valuation And Puerto Rico Risks - Clarity Is Coming,0.0089795597949851
2016-03-21,0,"Biotech Forum Daily Digest: Biotech Continues To Lag, Gilead's Cancer Efforts Get Major Setback, Spotlight On Cara Therapeutics",0.0027567097500775
2015-02-25,0,American Capital Q4 Earnings Miss Estimates on High Costs - Analyst Blog,-0.0001972537792231
2019-05-23,0,"Dow Jones Futures: Investors Fear Long China Trade War; Boeing, Splunk Move Late",-0.0158124875580519
2018-08-07,0,AES (AES) Misses Q2 Earnings and Revenue Estimates,0.003051012246356
2019-11-26,0,Retirement: Layering In Recession Resistance To Your Income Portfolio,0.0017885283047895
2011-10-25,0,"Aaron's Misses, Profits Up - Analyst Blog",-0.0226046961057641
2017-03-08,0,Silver Producers: It Looks Like Investors Are Missing Something,0.0006204443312118
2015-05-18,0,"Akers Biosciences Down on Wider Q1 Loss, Sales Fall Y/Y - Analyst Blog",0.0059722999491822
2013-11-01,0,Enterprise Lags on Earnings & Revenues - Analyst Blog,0.0005944516681644
2015-10-16,0,"Winnebago's (WGO) Q4 Earnings Miss Estimates, Decline Y/Y",0.0034064687413681
2015-07-22,0,Will Simon (SPG) Lag Q2 Earnings on High Online Shopping? - Analyst Blog,-0.0069795044734644
2015-01-13,0,"9 High Rated, Lower Debt Dividend Stocks With A Reasonable Payout",-0.0006881373042226
2017-12-22,0,AAR Corp (AIR) Misses Earnings and Revenue Estimates in Q2,-0.0007752510207285
2013-04-29,0,"DST Misses 1Q Earnings, Revs Beat - Analyst Blog",0.0084653274467274
