date,Headline_and_Subtitle,Label,Reviewed_Label
2016-10-18,Acadia divests 22 behavioral health facilities in UK for a loss; shares down 7% after hours,0,0
2018-06-01,Don't Fall For This BDC Lie,0,0
2018-07-26,Barrick Gold Sales Fall —–%,0,0
2013-02-14,5 Stocks Seeing Bullish Options Flow,0,3
2016-01-26,The Lows Appear To Be In... What's Next?,0,0
2017-04-20,The Vetr community has downgraded $AEO to 4-Stars,0,0
2018-06-15,"Tariff Tensions: Homebuilders Dive, REITs Hold Steady",0,0
2018-08-08,"ADT misses by $0.18, revenue in-line",0,0
2019-11-06,Intercept (ICPT) Earnings and Sales Miss Estimates in Q3,0,0
2015-04-22,Dow Jones Still Lower In Gold Terms,0,0
2018-11-08,"ADMA Biologics misses by $0.03, misses on revenue",0,0
2014-05-05,eHealth Slumps: EHTH Falls 12.2% in Session - Tale of the Tape,0,0
2018-05-03,"AIG Q1 Earnings Miss Estimates & Fall Y/Y, Shares Decline",0,0
2017-08-31,Why Briggs & Stratton (BGG) Could Be Positioned for a Slump,0,0
2018-08-16,Industrial Output Slows Down in July: 4 Solid ETFs & Stocks,0,0
2019-05-01,Cognex Hammered On Ongoing Weakness In Core Markets,0,0
2016-05-23,Second downgrade in a week for Aflac,0,2
2020-02-05,ADP Posts Blowout +291K New Jobs for January,0,0
2013-07-03,Insider Buys Reported in Ares as Price and P/B Ratio Hit Lows,0,0
2015-03-03,Stocks In Red Ahead Of Close; Alibaba At Post-IPO Low,0,0
2014-02-21,Why Markets Like The Current One Can Breed Bad Ideas,0,0
2018-04-16,Barrick Gold Reports Low Gold Production For The First-Quarter 2018,0,0
2015-01-08,Barrick Gold downgraded at RBC following recent bump,0,0
2018-08-02,Cordier To TD Ameritrade: Gold And Silver 'Quite Close' To A Low,0,0
2018-03-01,"No Trump announcement on tariffs today, CNBC reports",0,0
2015-08-05,"Barrick Gold cuts dividend, eyes asset sales as debt reduction target nears",0,0
2010-05-07,AES Lowers Guidance,0,0
2019-09-13,Investors re-think rate cut odds,0,0
2018-10-18,Retail stocks slump amid broad market sell-off,0,2
2018-11-08,"Achaogen misses by $0.03, misses on revenue",0,0
2016-11-08,"Stock Futures Down, But Well Off Lows, As Trump Wins White House",0,0
2018-01-13,U.S. Fund-Flows Weekly Report: Equity Funds And Taxable Bond Funds Drive Weekly Net Inflows,0,0
2016-05-17,Aegerion Pharmaceuticals (AEGR) Drop Sharply on Q1 Loss,0,0
2011-11-09,U.S. Stocks Worsen; Spreadtrum To Report After Close,0,0
2018-07-02,Soybean futures fall to lowest in nearly a decade,0,0
2015-04-23,"Chip stocks slump after TI, Xilinx, Qualcomm offer soft guidance",0,0
2019-02-26,US Markets Lower on Tuesday,0,0
2012-12-19,"Advanced Emissions Solutions Inc (ADES) CTO Sharon Sjostrom sells 1,000 Shares",0,0
2012-08-10,"Acacia Research Corp. (ACTG) Executive Chairman Robert L Ii Harris sells 12,500 Shares",0,0
2015-04-28,"Aetna beats by $0.44, misses on revenue",0,0
2018-03-15,Timing Economic Expansion: 3 Stocks for Good Times & Bad,0,0
2018-07-02,Global Stocks In The Red; EU Threatens Retaliation Over Tariffs (Wall Street Breakfast Podcast),0,0
2014-05-09,Falling Earnings Estimates Signal Weakness Ahead for ABB Ltd. (ABB) - Tale of the Tape,0,0
2018-12-05,The Chemist's Closed-End Fund Report - November 2018: Discounts Blow Out As The Stock Market Corrects,0,0
2018-08-14,Canada moves toward new steel tariffs amid dumping fears,0,0
2015-05-21,UBS and JMP Securities Downgrade Achillion Pharmaceuticals Inc. ...,0,0
2014-02-18,Agilent Technologies (A) in Focus: Stock Drops 8.0% - Tale of the Tape,0,0
2014-07-30,Weakness Seen in Alliance Fiber Optic Products (AFOP): Stock Plunges 20.6% - Tale of the Tape,0,0
2013-12-24,"Stock Futures Slightly Positive; Vipshop, SouFun Under Pressure",0,0
2015-04-08,Aixtron drops on Berenberg downgrade; Veeco also off,0,2
2017-08-17,Briggs & Stratton (BGG) Misses on Q4 Earnings & Revenues,0,0
2018-07-13,Silver Sits Not Far Off The 2018 Low,0,0
2015-12-23,"U.S. Steel, AK Steel lower as steel import tariffs disappoint",0,2
2014-01-30,Streamline Health Solutions (STRM) Crumbles: Stock Falls by 6.4% - Tale of the Tape,0,0
2016-06-08,The Vetr community has downgraded $AGIO to 3-Stars,0,0
2016-12-20,"Annaly Capital -0.7%, Arlington Asset -3.1% after downgrades",0,0
2015-06-12,"Agios/Celgene Leukemia Drug Scores, But Stocks Fall",0,0
2017-01-24,"AK Steel reverses sharply, -3.5% as shipments continue to fall",0,0
2014-06-23,Asanko Gold (AKG) in Focus: Stock Tumbles 9.7% - Tale of the Tape,0,0
2019-03-29,"Corn futures plunge following USDA reports; wheat, soybeans slip",0,0
2014-09-21,"Guru Stocks at 52-Week Lows: BHP, GSK, EC, VALE, ABB",0,0
2015-08-04,Contractions In Money Flows And Market Liquidity - Part 4,0,2
2017-01-06,Gold miners open lower as yellow metal retreats following jobs report,0,0
2015-11-27,10 Low PE Stocks for the Enterprising Investor,0,0
2015-07-23,Arctic Cat (ACAT) Falls: Stock Goes Down 5.1% - Tale of the Tape,0,0
2016-01-22,AK Steel: Ten-Year Low But Still Expensive,0,2
2015-04-09,Agios Pharmaceuticals Stock Is Headed Much Lower,0,2
2016-12-06,Can Muni Investors Overcome November's Losses?,0,0
2019-10-25,Wall Street Breakfast: China Seeks Removal Of U.S. Tariffs In Return For Ag Buys,0,0
2013-09-12,Gold falls as Syrian tensions ease,0,0
2020-05-12,US Indexes End Lower Tuesday,0,0
2015-01-12,Stocks Close Sharply Lower; Medicals Move On Announcements,0,2
2018-02-20,Barrick Gold: Accumulate On Any Weakness,0,0
2018-10-23,Big 5 Sporting Goods slides 3.7% after drop from SmallCap 600,0,0
2019-11-07,14 Large-Cap Stocks With Low PEG Ratio To Review,0,0
2015-05-04,Applied Genetic Tech drops in concert with Spark in response to gene therapy study,0,0
2017-02-28,"Aegion beats by $0.09, misses on revenue",0,0
2018-04-06,ABB hopes for U.S. concessions for tariffs on Chinese special steel,0,0
2017-11-21,"Signet's (SIG) Q3 Earnings Meet, Stock Plunges on Bleak View",0,0
2016-09-20,Barrick Gold's Latest Veladero Spill Bad News For Argentinean Gold Mining,0,0
2019-11-27,Analog Devices (ADI) Q4 Earnings & Revenues Miss Estimates,0,0
2015-01-13,Live Long And Prosper: The Beauty Of Low-Cost Production,0,0
2018-08-06,"Advanced Emissions Solutions beats by $0.27, misses on revenue",0,0
2016-09-13,Stocks Tumble As Energy Sector Leads Broad Losses,0,0
2015-10-22,"Arctic Cat misses by $0.15, misses on revenue",0,0
2018-12-11,AK Steel: Perfect Storm Pushes Shares To New Lows,0,0
2019-05-29,Advanced Emissions Solutions Is Exactly What The Name Says,0,0
2017-04-05,American Eagle (AEO) Drops to 52-Week Low: Can it Rebound?,0,0
2019-01-30,"American Financial misses by $0.18, revenue in-line",0,0
2011-08-03,13 Stocks the Debt Deal Could Hurt: Magic Formula,0,0
2018-08-07,"Regal Beloit (RBC) Q2 Earnings Miss Estimates, Sales Up Y/Y",0,0
2019-06-11,U.S. Imports From China Plunge As Other Emerging Markets Fill The Gap,0,0
2017-02-01,Aflac lower by 3% after earnings miss,0,0
2014-03-10,JAVELIN Mortgage Slumps: JMI Falls 5.1% in Session - Tale of the Tape,0,0
2014-02-10,"IPOs and Follow-on Offers Dominate Small Cap Biotech News: OMER, ARGS, RVNC & TNIB",0,0
2012-07-11,Drought Cuts Corn Crop Size,0,0
2017-01-22,Advanced Emissions Solutions: A Strong Energy Play On Offer,0,0
2018-07-30,"Acadia Healthcare EPS in-line, misses on revenue",0,0
2014-06-25,Neonode (NEON) Crumbles: Stock Falls by 5.8% - Tale of the Tape,0,0
2016-11-16,AngloGold Ashanti: Free Cash Flow Machine?,0,0
2013-05-29,Gold Mining Hedges: Bad For Gold Investors?,0,0
2017-03-11,'You Are Here' (And That's Bad),0,0
2015-12-22,Alternative Reinsurance Capital To Pressure Casualty: Morgan Stanley,0,0
2019-05-03,"Unisys' (UIS) Q1 Earnings Miss, Revenues Beat Estimates",0,0
2015-07-17,Barrick Gold hits 24-year low as metal price tumbles,0,0
2013-10-25,Top-Performing Stock ETFs Follow Separate Paths,0,0
2016-06-06,Gabelli Research Says Gilead's HCV Sales To Crash Badly And Soon: Analysis,0,0
2016-07-31,Late July S&P Aristocrats Follow Dow Dogs To Overboughtville,0,0
2016-04-19,Apple Suppliers Downgraded On 'Modestly Lower' iPhone Demand,0,0
2018-02-16,"Acorda (ACOR) Q4 Earnings Miss Estimates, Revenues Beat",0,0
2020-03-03,AAN LOSSES ALERT: Bernstein Liebhard is Investigating Aarons Inc. ...,0,0
2016-05-16,"Low PS for Caterpillar, L-', Advanced Auto Parts",0,0
2018-10-27,ACADIA HEALTHCARE SHAREHOLDER ALERT: CLAIMSFILER Reminds Investors with Losses in Excess of ...,0,0
2015-04-30,"Applied Industrial Technologies misses by $0.06, misses on revenue",0,0
2014-02-20,Meadowbrook Insurance Group (MIG) Crumbles: Stock Falls by 6.1% - Tale of the Tape,0,0
2011-01-25,U.S. Steel Misses Expectations,0,0
2014-07-18,Falling Earnings Estimates Signal Weakness Ahead for FXCM (FXCM) - Tale of the Tape,0,0
2018-05-07,"Agios (AGIO) Q1 Loss Wider than Expected, Revenues Miss",0,0
2017-12-29,Adtran -14% after warning on Q4 earnings,0,0
2016-01-08,Acasti Pharma (ACST) Drops on Neptune Deal,0,0
2017-02-02,"Aceto misses by $0.08, misses on revenue",0,0
2017-05-30,"Modest Losses For Indexes; Amazon Takes Out 1,000; Alphabet Next?",0,0
2019-05-17,Agile Therapeutics Resubmits New Drug Application (NDA) for its Transdermal Low-Dose ...,0,0
2017-02-28,Tenet Healthcare (THC) Q4 Earnings & Revenues Miss Estimates,0,0
2011-02-09,Cash Flow vs. Income: Why It Matters to Investors,0,0
2019-07-29,Looking At Signs That The Market Is Stalling Out. Sell Before Powell's Interest Rate Cut News,0,0
2020-04-15,US Indexes Close Lower Wednesday,0,0
2020-01-21,Alliance Data Included In —…—… Bloomberg Gender-Equality Index For Second Consecutive Year,0,0
2019-05-28,Drop in hot-rolled coil steel price sinks AK Steel shares,0,0
2019-03-14,6 Large-Cap Stocks With Low Price-Sales Ratios,0,2
2016-10-27,"ABB beats by $0.02, misses on revenue",0,0
2016-02-04,"Aceto beats by $0.06, misses on revenue",0,0
2015-05-18,"Grain Markets Settle, Allowing Farmland Values To Improve",0,0
2019-08-22,Financials claw back some from yesterday's decline,0,0
2015-12-01,UNH CEO: Early ObamaCare Entry A 'Bad Decision',0,0
2019-08-16,Old Mission Capital Llc Buys iShares Core U.S. ...,0,0
2016-11-15,Alcobra misses by $0.02,0,0
2014-12-22,Energy Sector Seen as Biggest Risk to Deal Flow in 2015,0,0
2017-07-07,BMO Capital Markets Downgrades Barrick Gold,0,0
2015-04-29,"ACCO Brands beats by $0.02, misses on revenue",0,0
2018-08-02,"AllianceBernstein: As AUM Falls, A Key Market Is Neglected",0,0
2014-04-02,Four Top World Stocks Offer Follow-On Buy Points,0,0
2015-10-22,"Adeptus Health beats by $0.07, misses on revenue",0,0
2013-10-10,"As Wildfire Losses Rage, Home Insurers Feel The Heat",0,0
2016-05-18,Fed Fallout: Bank ETFs Spike As A June Rate Hike Is Back On The Table,0,0
2016-11-29,"U.S. Steel downgraded at Argus, which says shares look overbought",0,0
2019-07-24,"Decline Of Stock Price As An Asset With Allan Rewak, Emerald Health Therapeutics",0,0
2014-12-22,Weakness Seen in AAR Corp (AIR): Stock Falls 6.5% - Tale of the Tape,0,0
2016-05-22,The Vetr community has downgraded $ADI to 4-Stars,0,0
2014-10-16,KeyCorp (KEY) in Focus: Stock Falls 5.8% - Tale of the Tape,0,0
2020-04-01,Advanced Emissions Solutions Announces CEO Transition,0,0
2019-10-27,The European Union - Going From Bad To Worse,0,0
2019-12-07,Silver Sat At $17 And Then Fell To A Lower Low,0,0
2018-01-30,Can Low 777 Demand Hit Spirit AeroSystems' (SPR) Q4 Earnings?,0,0
2018-08-02,"AcelRx Pharmaceuticals EPS in-line, misses on revenue",0,0
2019-10-21,Alcoa cut at Gabelli as aluminum may be challenged by increased China scrap,0,0
2015-03-04,Today's Market: Interest Rate Cuts And News Moving These Stocks,0,2
2016-01-07,Baird downgrades handful of REITs,0,0
2016-04-13,"Gilead, Fossil Among Stocks Trading Below Lynch Earnings Line",0,0
2017-01-04,The Advisory Board Company (ABCO) Dips on Cutting Jobs,0,0
2014-09-12,What Falling Estimates & Price Mean for ImageWare Systems (IWSY) - Tale of the Tape,0,0
2018-11-06,"AES beats by $0.05, misses on revenue",0,0
2018-05-15,"Aerocentury misses by $0.01, misses on revenue",0,0
2015-12-01,FfD3 Hopes Meet EM Slowdown In Africa,0,0
2015-02-19,"Under activist pressure, Associated Estates names new board member",0,0
2018-10-25,Aaron's (AAN) Q3 Earnings Miss Estimates,0,0
2020-04-21,"BancorpSouth (BXS) Q1 Earnings Top Estimates, Revenues Miss",0,0
2017-04-20,The Vetr community has downgraded $AET to 2.5-Stars,0,0
2017-03-14,"Achaogen misses by $0.55, misses on revenue",0,0
2017-01-04,Gold ETF Continues To Rally Off Its December Low: Is A Bottom In?,0,0
2019-10-04,Weekly Review: Municipal Bond CEFs - Second Consecutive Positive Week For The Sector,0,0
2016-09-07,Adeptus chief Hall to retire; shares slump 17%,0,0
2019-02-26,"AllianceBernstein Executing Well, But Operating Conditions Are Increasingly Challenging",0,0
2019-08-07,"First Majestic Silver EPS in-line, misses on revenue",0,0
2014-12-09,Weakness Seen in ADT Corporation (ADT): Stock Falls 6.6% - Tale of the Tape,0,0
2015-06-12,Mom And Pop Investors Must Heed Bond Warnings,0,0
2014-12-16,bluebird bio (BLUE) Crumbles: Stock Falls by 5.6% - Tale of the Tape,0,0
2019-08-14,Direxion Daily Semiconductor 3x Bear Shares ETF: Trump's New Tariff And The Unstoppable Future,0,0
2019-07-16,Seeking Income In Emerging Market Debt,0,0
2016-03-04,ABB lowered at Nomura,0,0
2015-05-14,Buy Agrium Despite of Recent Miss,0,0
2019-01-10,Retail declines extend from malls to online,0,0
2015-08-13,"Advance Auto Parts beats by $0.02, misses on revenue",0,0
2019-02-21,"Air Lease beats by $0.41, misses on revenue",0,0
2018-02-21,Rent-A-Center (RCII) Incurs Wider-Than-Expected Q4 Loss,0,0
2014-07-16,Weakness Seen in Independence Realty Trust (IRT): Stock Falls by 6% - Tale of the Tape,0,0
2019-02-14,Ameren (AEE) Misses on Q4 Earnings Estimates,0,0
2019-12-14,Silver Makes A Lower Low - On Sale For 2020,0,0
2017-12-20,TherapeuticsMD Falls Despite Acceptance of NDA: Here's Why,0,0
2016-11-13,Resource Sector Digest: Gold Falls $120/oz In Less Than 72 Hours... What's Next?,0,0
2019-03-27,"Norsk Hydro, Brazil prosecutor reach deal for possible Alunorte full restart",0,0
2015-08-26,What Falling Estimates & Price Mean for Carbylan Therapeutics (CBYL),0,0
2013-06-26,3 Stocks of David Einhorn Trading at Their 52-Week Low Price,0,0
2019-09-16,"ADT to Revise Debt Profile, Prices $600M Notes Offering",0,0
2018-01-18,Generic firms under pressure on possible hospital drug-making venture,0,0
2018-05-02,"Aspen Insurance Holdings beats by $0.07, misses on revenue",0,0
2018-01-18,6.98% Yield Baby Bonds Trump The Bad Preferred Share,0,0
2019-03-19,Aerocentury misses on revenue,0,0
2016-03-04,Forward Perspectives - Debt: A Cause For Caution (Video),0,0
2018-10-01,Barrick Executive Chairman increases shareholding in company to 5M shares,0,0
2018-11-23,ACADIA HEALTHCARE SHAREHOLDER ALERT: CLAIMSFILER REMINDS INVESTORS WITH LOSSES IN EXCESS OF ...,0,0
2019-09-05,Gold slammed with biggest daily dollar loss in three years,0,0
2020-04-21,"Oil Drilled Below Zero, Equity Rally Stalls, Greenback Advances",0,0
2019-10-18,Low ROIC And Poor Corporate Governance Put Safehold At Risk,0,0
2016-10-27,Internet ETF Falls With Amazon Dropping 7% After The Closing Bell,0,0
2018-05-29,"Junk bond sales fall on fewer LBOs, more loans: Bloomberg",0,0
2018-04-14,Stocks That Fell to '-Year Lows in the Week of April –',0,0
2014-02-05,ADT - Does a Lower Stock Price Mean It's Safe to Invest?,0,0
2019-04-29,Philosopher David Hume Vs. The National Debt,0,0
2015-02-17,Ironwood Pharmaceuticals (IRWD) Falls: Stock Goes Down 5.3% - Tale of the Tape,0,0
2016-01-25,Barrick And Agnico: Ignore The Old Wisdom And Follow NYMEX And DXY Movements,0,0
2019-11-06,Weekly Review: Municipal Bond CEFs - Positive Impulse For The Sector After The Rate Cut,0,0
2018-09-28,Aehr Test Systems down 5% post Q1 earnings miss,0,0
2019-01-02,WSJ: Tariff exclusions for certain steel imports sow confusion,0,0
2018-02-22,"Adamas Pharma misses by $0.09, misses on revenue",0,0
2015-07-28,Is Something Really Bad Going To Happen Soon? - Part II,0,0
2018-11-26,Lumber Recovers Marginally While WY Sits Near The Lows,0,0
2015-12-22,"Avalanche Bio implements restructuring plan, 20% of workforce cut",0,0
2013-04-22,Strong Execution Justifies Honeywell's Price,0,0
2017-12-22,AAR Corp (AIR) Misses Earnings and Revenue Estimates in Q2,0,0
2012-08-02,"Facebook Inc. - Class A, Abercrombie & Fitch Among Stocks hitting 52-Week Lows Thursday",0,0
2014-05-30,Weakness Seen in Renewable Energy (REGI): Stock Tumbles 8.6% - Tale of the Tape,0,0
2013-09-27,Stocks Fall In Mixed Volume; MercadoLibre Breaks Out,0,0
2015-09-10,Conns Slumps on Y/Y Drop in Q2 Earnings; Provides Update,0,0
2015-10-15,HCA Holdings' Preliminary Results Point to Below Par Q3,0,0
2015-09-24,Coach's Shares Down Over 20% YTD: Is the Slump Justified?,0,0
2018-08-21,"Nordson (NDSN) Q3 Earnings Match Estimates, Decline Y/Y",0,0
2016-06-27,"AGCO, PACCAR downgraded at J.P. Morgan, partly on European weakness",0,0
2019-10-30,"AK Steel misses Q3 numbers, cuts full-year earnings guidance",0,0
2017-02-23,"AAON misses by $0.04, misses on revenue",0,0
2017-08-21,Falling Earnings Estimates Signal Weakness Ahead for Adamas (ADMS),0,0
2016-10-05,More shots fired in ETF fee war - BlackRock cuts,0,0
2015-08-19,"Stock Futures Lower Ahead Of Fed; Target, Hormel, MI Homes Jump",0,0
2018-02-26,La Nina Could Stoke Inflationary Pressures,0,0
2019-07-30,Cocoa Falls Into The Buy Zone,0,0
2019-02-15,"Schneider Slowing, But May Be Better Positioned For The Downturn Than The Street Thinks",0,0
2019-03-11,ADT lower on light EBITDA guidance,0,0
2018-02-11,"Market Volatility Bulletin: Realized Vol Sucker Punches Stocks, Implied Vol More Hesitant To Follow Suit",0,0
2017-12-05,Gold slides to four-month lows as sentiment stays bearish,0,0
2015-02-09,ABB to strengthen transmission grid in Kenya,0,0
2016-09-13,Gold Warning - Pay Attention!,0,0
2018-11-15,"Berkshire Hathaway (BRK.B) Rejigs Portfolio, Drops Walmart",0,0
2016-06-02,"Potash output cuts hurting industry's long-term recovery, some analysts say",0,0
2019-04-17,"Alcoa misses by $0.10, misses on revenue",0,0
2018-08-08,"ACADIA Q2 miss and softer guidance pressures shares, down 11% after hours",0,0
2018-07-17,Banks Keep Dow in the Green While the Rest Stumble,0,0
2016-11-14,"Acura Pharmaceuticals beats by $0.08, misses on revenue",0,0
2017-07-28,Southern Company (SO) to Post Q2 Earnings: Hit or Miss?,0,0
2019-01-30,AK Steel double downgraded at BofA Merrill after weak guidance,0,0
2019-02-19,Missing Mother Of 2 Vanished Without A Trace 37 Days Ago From Acadia Healthcare Flagship Facility,0,0
2020-03-21,Bad Week Gets Worse as Morning Rally Falters,0,0
2010-05-11,Bad Day for Bond Insurers,0,0
2015-08-27,"Tiffany Misses on Q2 Earnings & Sales, Lowers Guidance",0,0
2015-05-21,"Acxiom beats by $0.02, misses on revenue",0,0
2018-02-09,"Manitowoc (MTW) Reports Wider Q4 Loss, Revenues Top Estimates",0,0
2016-08-22,Steel Tariffs: Are They Enough To Deter Imports?,0,0
2015-04-28,"AGCO beats by $0.14, misses on revenue",0,0
2015-01-29,"Advanced Emissions loses accountant, expects to be delisted from Nasdaq",0,2
2017-08-22,Grainger (GWW) Hits 52-Week Low: What's Dragging it Down?,0,0
2019-08-13,"Advance Auto Parts EPS misses by $0.21, misses on revenue",0,0
